CONFIGURATION;DAY;EVENT;LOCAL_OF_INFECTION;INFECTOR;INFECTOR_AGE;INFECTOR_ADDRESS_HOUSE;INFECTOR_ADDRESS_POSITION;INFECTED;INFECTED_AGE;INFECTED_ADDRESS_HOUSE;INFECTED_ADDRESS_POSITION;STEP
full-config;31;infected;school;2946;18;139;1;31369;22;505;4;3
full-config;31;infected;transportation;4883;24;143;2;16301;22;222;2;3
full-config;31;infected;transportation;4883;24;143;2;14905;22;249;1;3
full-config;31;infected;home;10892;43;175;1;10893;67;175;2;3
full-config;31;infected;transportation;10892;43;175;1;24574;10;235;1;3
full-config;31;infected;transportation;10892;43;175;1;20342;26;263;2;3
full-config;31;cured;-;33183;12;186;2;0;0;0;0;0
full-config;31;infected;school;42265;15;190;7;2493;14;34;2;3
full-config;31;infected;home;21635;19;199;2;21636;70;199;3;3
full-config;31;infected;transportation;21635;19;199;2;14675;15;218;2;3
full-config;31;infected;transportation;21635;19;199;2;12288;17;279;3;3
full-config;31;infected;transportation;21635;19;199;2;40553;16;293;4;3
full-config;31;infected;home;4010;19;216;1;4011;34;216;2;3
full-config;31;infected;school;4010;19;216;1;31192;24;582;3;3
full-config;31;cured;-;16098;41;268;3;0;0;0;0;0
full-config;31;infected;transportation;34996;23;415;1;23938;16;594;1;4
full-config;31;infected;transportation;34996;23;415;1;28401;15;614;4;4
full-config;31;infected;school;34996;23;415;1;14065;19;495;1;4
full-config;31;infected;school;34996;23;415;1;28238;19;104;1;4
full-config;31;infected;home;24484;12;418;3;24482;34;418;1;4
full-config;31;infected;school;620;19;478;1;25790;19;570;1;4
full-config;32;infected;school;29209;5;16;4;24501;5;140;4;4
full-config;32;infected;school;29209;5;16;4;35772;5;72;2;4
full-config;32;infected;transportation;42607;20;22;6;13667;19;59;2;4
full-config;32;infected;transportation;42607;20;22;6;9399;52;71;2;4
full-config;32;infected;school;42607;20;22;6;23806;20;82;1;4
full-config;32;infected;home;22534;12;114;1;22535;34;114;2;3
full-config;32;cured;-;8502;12;117;1;0;0;0;0;0
full-config;32;cured;-;18068;12;119;2;0;0;0;0;0
full-config;32;infected;school;2946;18;139;1;3103;18;669;2;3
full-config;32;infected;transportation;4883;24;143;2;6433;26;388;2;3
full-config;32;infected;transportation;10817;16;183;2;20759;39;264;2;3
full-config;32;infected;school;10817;16;183;2;3752;21;162;1;3
full-config;32;infected;school;42265;15;190;7;19280;21;67;2;3
full-config;32;infected;school;4010;19;216;1;26778;19;404;1;3
full-config;32;infected;school;14676;14;218;3;19303;14;458;1;5
full-config;32;cured;-;16096;47;268;1;0;0;0;0;0
full-config;32;infected;school;24350;10;276;1;12954;9;147;3;4
full-config;32;infected;home;42882;12;299;1;42885;45;299;4;4
full-config;32;cured;-;5929;18;312;2;0;0;0;0;0
full-config;32;infected;home;40187;16;351;4;40189;10;351;6;5
full-config;32;infected;home;40187;16;351;4;40185;11;351;2;5
full-config;32;infected;transportation;40187;16;351;4;41378;20;435;1;5
full-config;32;infected;home;13036;7;520;1;13038;52;520;3;5
full-config;32;infected;home;13036;7;520;1;13037;68;520;2;5
full-config;32;infected;transportation;13036;7;520;1;12424;11;558;1;5
full-config;32;infected;transportation;13036;7;520;1;5374;20;616;1;5
full-config;32;infected;school;13036;7;520;1;14853;7;240;3;5
full-config;32;infected;school;13036;7;520;1;29904;7;401;3;5
full-config;32;infected;school;13036;7;520;1;36640;7;219;5;5
full-config;32;infected;school;13036;7;520;1;33579;7;65;2;5
full-config;33;cured;-;23466;12;4;1;0;0;0;0;0
full-config;33;infected;school;29209;5;16;4;10925;5;503;2;4
full-config;33;infected;home;42607;20;22;6;42608;56;22;7;4
full-config;33;infected;school;42607;20;22;6;13502;15;42;2;4
full-config;33;infected;home;34964;18;39;4;34963;57;39;3;4
full-config;33;cured;-;28152;56;124;3;0;0;0;0;0
full-config;33;infected;school;12054;18;167;3;38105;19;376;5;3
full-config;33;infected;transportation;39395;37;180;5;41550;17;288;5;3
full-config;33;infected;transportation;39395;37;180;5;42888;36;299;7;3
full-config;33;infected;transportation;10817;16;183;2;15532;30;302;1;3
full-config;33;infected;transportation;10817;16;183;2;42026;64;380;4;3
full-config;33;infected;school;10817;16;183;2;36667;14;120;2;3
full-config;33;infected;school;10817;16;183;2;23793;13;98;4;3
full-config;33;infected;transportation;18105;14;194;3;35995;63;290;5;5
full-config;33;infected;school;32216;2;201;3;42074;2;169;5;3
full-config;33;infected;transportation;4010;19;216;1;32054;17;309;1;3
full-config;33;infected;transportation;4010;19;216;1;39236;8;335;1;3
full-config;33;infected;school;14676;14;218;3;42789;14;457;6;5
full-config;33;infected;school;14767;16;230;1;11295;21;196;2;5
full-config;33;infected;home;42882;12;299;1;42889;18;299;8;4
full-config;33;infected;home;40187;16;351;4;40188;39;351;5;5
full-config;33;infected;transportation;40187;16;351;4;2264;48;487;1;5
full-config;33;infected;school;40187;16;351;4;11188;16;474;1;5
full-config;33;infected;school;40187;16;351;4;6720;21;483;1;5
full-config;33;infected;school;40187;16;351;4;42883;14;299;2;5
full-config;33;infected;school;36429;23;383;4;22943;19;149;2;4
full-config;33;cured;-;7603;14;397;2;0;0;0;0;0
full-config;33;infected;school;620;19;478;1;21751;19;601;1;4
full-config;33;infected;home;4964;19;482;1;4965;90;482;2;5
full-config;33;infected;transportation;4964;19;482;1;18591;8;498;3;5
full-config;33;infected;transportation;194;21;497;1;28866;10;553;1;5
full-config;33;infected;transportation;194;21;497;1;4004;16;563;1;5
full-config;33;infected;transportation;194;21;497;1;15199;34;592;1;5
full-config;33;infected;school;194;21;497;1;42917;13;381;4;5
full-config;33;infected;school;194;21;497;1;11062;20;521;1;5
full-config;33;infected;school;194;21;497;1;37918;16;454;3;5
full-config;33;infected;school;194;21;497;1;1432;21;429;1;5
full-config;33;infected;home;6134;16;502;1;6135;68;502;2;5
full-config;33;infected;transportation;6134;16;502;1;28783;18;539;2;5
full-config;33;infected;school;6134;16;502;1;22415;15;463;2;5
full-config;33;infected;transportation;13036;7;520;1;32815;15;555;2;5
full-config;33;infected;transportation;13036;7;520;1;36968;46;617;3;5
full-config;33;infected;transportation;13036;7;520;1;26244;16;634;3;5
full-config;33;infected;transportation;13036;7;520;1;25769;22;654;4;5
full-config;33;infected;transportation;13036;7;520;1;19582;12;682;1;5
full-config;33;infected;school;13036;7;520;1;12879;7;444;3;5
full-config;33;infected;school;13036;7;520;1;17862;7;365;3;5
full-config;33;infected;school;13036;7;520;1;37917;7;454;2;5
full-config;34;infected;home;23467;71;4;2;23469;28;4;4;4
full-config;34;infected;school;32698;19;12;1;17860;24;365;1;4
full-config;34;infected;school;42607;20;22;6;20341;13;263;1;4
full-config;34;infected;transportation;3822;18;28;1;34752;21;35;2;4
full-config;34;cured;-;37338;38;38;3;0;0;0;0;0
full-config;34;infected;home;34964;18;39;4;34961;53;39;1;4
full-config;34;infected;school;34964;18;39;4;14062;18;456;1;4
full-config;34;infected;school;34964;18;39;4;21009;19;421;3;4
full-config;34;infected;school;13666;19;59;1;35590;19;200;5;4
full-config;34;infected;home;5182;15;85;1;5183;77;85;2;4
full-config;34;infected;school;5182;15;85;1;19369;14;49;1;4
full-config;34;infected;school;5182;15;85;1;4900;14;31;1;4
full-config;34;infected;home;14702;9;172;2;14703;28;172;3;5
full-config;34;infected;school;14702;9;172;2;27116;9;378;3;5
full-config;34;infected;work;39395;37;180;5;41985;38;3988;7;3
full-config;34;infected;work;39395;37;180;5;29618;52;7426;1;3
full-config;34;infected;school;10817;16;183;2;3877;20;20;2;3
full-config;34;infected;school;42265;15;190;7;43074;13;245;1;3
full-config;34;infected;home;32216;2;201;3;32217;54;201;4;3
full-config;34;infected;school;32216;2;201;3;20978;1;214;2;3
full-config;34;infected;school;32216;2;201;3;33162;1;182;1;3
full-config;34;infected;school;32216;2;201;3;33093;2;314;4;3
full-config;34;infected;school;14676;14;218;3;14270;17;493;2;5
full-config;34;infected;home;36429;23;383;4;36428;66;383;3;4
full-config;34;infected;school;5513;10;384;2;41214;10;198;5;5
full-config;34;infected;home;8058;17;393;1;8059;76;393;2;5
full-config;34;infected;school;8058;17;393;1;24144;21;609;3;5
full-config;34;infected;school;6134;16;502;1;3582;15;472;1;5
full-config;34;infected;school;6134;16;502;1;5506;15;500;1;5
full-config;34;infected;school;6134;16;502;1;25687;15;343;2;5
full-config;34;infected;school;6134;16;502;1;15517;14;437;1;5
full-config;35;infected;home;3822;18;28;1;3823;64;28;2;4
full-config;35;infected;home;13666;19;59;1;13668;62;59;3;4
full-config;35;infected;school;32929;8;63;4;22349;8;390;2;5
full-config;35;infected;home;23807;66;82;2;23809;49;82;4;4
full-config;35;infected;home;23807;66;82;2;12388;40;7436;1;4
full-config;35;infected;school;5182;15;85;1;4876;21;73;1;4
full-config;35;infected;work;39395;37;180;5;23345;42;6164;2;3
full-config;35;infected;work;39395;37;180;5;21059;24;4566;2;3
full-config;35;infected;home;32216;2;201;3;32214;38;201;1;3
full-config;35;infected;school;32216;2;201;3;27692;1;203;3;3
full-config;35;infected;school;32216;2;201;3;14760;2;259;3;3
full-config;35;infected;home;9440;18;217;1;9441;26;217;2;4
full-config;35;infected;school;14676;14;218;3;2912;16;389;1;5
full-config;35;infected;home;14767;16;230;1;14768;85;230;2;5
full-config;35;infected;school;14759;9;259;2;15641;9;132;2;5
full-config;35;cured;-;24352;12;276;3;0;0;0;0;0
full-config;35;infected;home;36426;20;383;1;36427;43;383;2;5
full-config;35;infected;school;5513;10;384;2;37593;10;284;3;5
full-config;35;infected;school;5513;10;384;2;38467;10;48;2;5
full-config;35;infected;school;5513;10;384;2;6432;11;388;1;5
full-config;35;infected;school;5513;10;384;2;26101;10;325;4;5
full-config;35;infected;school;8058;17;393;1;11438;19;613;1;5
full-config;35;infected;school;21008;20;421;2;10072;14;243;1;5
full-config;35;infected;work;10861;35;446;2;29132;41;6203;3;5
full-config;35;infected;school;6134;16;502;1;40466;13;504;1;5
full-config;36;infected;work;15619;38;9;1;31726;53;9920;1;5
full-config;36;infected;home;32698;19;12;1;32701;42;12;4;4
full-config;36;infected;school;4901;23;31;2;27784;18;638;3;4
full-config;36;dead;-;2938;13;60;1;0;0;0;0;0
full-config;36;infected;home;31680;9;68;3;31678;1;68;1;5
full-config;36;infected;school;31680;9;68;3;39393;9;180;3;5
full-config;36;infected;school;31680;9;68;3;5356;9;432;1;5
full-config;36;infected;school;31680;9;68;3;26422;9;213;1;5
full-config;36;infected;home;23807;66;82;2;12389;19;7436;2;4
full-config;36;cured;-;22534;12;114;1;0;0;0;0;0
full-config;36;infected;work;14701;17;172;1;21299;68;13414;2;3
full-config;36;infected;work;39395;37;180;5;5782;21;5107;1;3
full-config;36;infected;school;33164;6;182;3;10544;6;426;1;4
full-config;36;infected;school;32216;2;201;3;20944;1;204;1;3
full-config;36;infected;school;32216;2;201;3;41213;1;198;4;3
full-config;36;infected;home;14759;9;259;2;14758;11;259;1;5
full-config;36;infected;school;14759;9;259;2;10141;9;209;2;5
full-config;36;cured;-;17496;53;336;3;0;0;0;0;0
full-config;36;cured;-;5512;18;384;1;0;0;0;0;0
full-config;36;infected;transportation;5513;10;384;2;5258;40;436;1;5
full-config;36;infected;transportation;5513;10;384;2;20623;17;501;1;5
full-config;36;infected;school;5513;10;384;2;34791;10;345;1;5
full-config;36;infected;school;5513;10;384;2;28091;10;261;2;5
full-config;36;infected;home;21008;20;421;2;21007;54;421;1;5
full-config;36;infected;transportation;11011;14;428;2;7122;22;443;1;5
full-config;36;infected;transportation;15518;14;437;2;40469;11;504;4;5
full-config;36;dead;-;37916;9;454;1;0;0;0;0;0
full-config;36;infected;transportation;11056;16;469;1;8873;16;587;2;5
full-config;36;dead;-;11056;16;469;1;0;0;0;0;0
full-config;36;infected;home;11248;16;479;1;11249;70;479;2;5
full-config;36;infected;transportation;11248;16;479;1;6402;22;540;1;5
full-config;36;infected;school;11248;16;479;1;5507;13;500;2;5
full-config;36;dead;-;19732;19;542;1;0;0;0;0;0
full-config;36;infected;home;23834;42;9834;1;23836;18;9834;3;5
full-config;36;infected;work;23834;42;9834;1;29314;33;9460;1;5
full-config;36;infected;work;23834;42;9834;1;628;38;15021;1;5
full-config;37;infected;home;15619;38;9;1;15621;61;9;3;5
full-config;37;infected;work;15619;38;9;1;13620;34;1470;3;5
full-config;37;cured;-;37337;35;38;2;0;0;0;0;0
full-config;37;infected;school;32929;8;63;4;39792;8;159;2;5
full-config;37;infected;school;32929;8;63;4;14269;8;493;1;5
full-config;37;infected;school;32929;8;63;4;10730;8;562;1;5
full-config;37;dead;-;19280;21;67;2;0;0;0;0;0
full-config;37;infected;school;31680;9;68;3;31607;9;153;2;5
full-config;37;infected;school;9583;14;113;2;18412;21;125;1;4
full-config;37;infected;work;1143;36;166;1;26949;53;4620;4;4
full-config;37;infected;work;1143;36;166;1;36297;56;14458;2;4
full-config;37;infected;work;1143;36;166;1;21189;53;4233;3;4
full-config;37;infected;school;14701;17;172;1;4678;22;90;1;3
full-config;37;infected;school;14701;17;172;1;6218;14;360;1;3
full-config;37;infected;work;14701;17;172;1;14585;50;1457;2;3
full-config;37;infected;school;33164;6;182;3;27041;6;148;4;4
full-config;37;infected;school;33164;6;182;3;27354;6;494;1;4
full-config;37;dead;-;21635;19;199;2;0;0;0;0;0
full-config;37;infected;school;32216;2;201;3;41210;2;198;1;3
full-config;37;infected;home;43078;24;245;5;43076;5;245;3;4
full-config;37;infected;home;43078;24;245;5;43075;29;245;2;4
